P_MediumCity,부내면,1,21,37.486903,126.62326,t_부내면,1883년 인천항이 개항되고 1983년 다소면 관할 선창리， 관리， 송림리를 떼어 새로운 부내면을 신설하였다.
P_EunHangNaMu,장수동 은행나무,20,10,37.436374,126.7704597,t_장수동은행나무,장수동(長壽洞) 은행(銀杏)나무은행나무는 낙엽침엽 교목으로 사찰이나 향교뜰에 많이 심었으며 은행이란 이름은 열매가 겉으로 보기에는 살구같이 생겼으나 과육을 제거하면 은백색의 종자가 나온다는 뜻에서 붙였다고 한다. 높이 30m， 둘레 8.6m， 나이 800여년에 달하는 오래된 큰 나무로 5개의 가지가 균형을 이루며 뻗어 있어 아름다운 모양을 하고 있다. 예전에는 마을 주민들이 매년 음력 7월과 10월에 재물을 차리고 풍년과 무사태평을 기원하였고 집안에 액운이나 돌림병이 돌면 이 나무에 제물을 차려 놓고 치성을 올렸다.
P_Grave,이여발묘,21,10,37.4331494,126.752354,t_이여발묘,이여발묘(李汝發墓)이여발(1621~1683)은 조선 숙종때 무관으로 효종2년(1651) 무광에 급제하여 비변랑， 숙천부사， 충청병마 절도사를 거쳐 회령부사를 역임하고 한흥군(韓興君)에 봉해졌다. 현종때에는 병조 및 공조참판과 어영대장  한성 좌， 우윤을 역임하였으며 숙종때에는 지중추부사에 올랐다. 숙종 9년(1683) 6월에 사망하여 인천시 서구 신현동 문중 묘지에 안장하였다가 1703년 현 위치에 이장(移葬) 하고 묘비와 석물을 배치하고 신도비를 건립하였다.
P_Grave,월성박씨종중묘역,22,10,37.4552894,126.7441476,t_월성박씨종중묘역,월성박씨 종중묘역月城朴氏 宗中墓域월성박씨(月城朴氏)는 신라 제54대 경명왕(景明王)의 제8왕자인 월성대군(月城大君)의 자손으로 고려후기에 두각을 나타내기 시작하여 조선 전기와 중기에 크게 융성하였다. 중시조인 박구(朴龜， 1337~1404)는 고려 중군사정부령(中軍司正副令)을 역임하였는데， 고려가 망하자 이곳에 칩거하면서 자신을 감춘다하여 호를 ‘장아(藏我)’라 하고 뒷산을 장아산이라 하였다.장아산(해발 736m) 서쪽 구릉에 위치한 월성박씨 종중 묘역에는 현재 박구와 그의 후손인 박간(朴幹간)， 박휘(朴徽)， 박신겸(朴信謙)， 박호겸(朴好謙)， 박홍중(朴弘中) 등 11기의 묘가 남아 있다. 그중 통훈대부 추산(秋山) 박홍중은 조선중기의 문인으로 문장과 서예에 능하였고 관직을 물러난 후 장아산에서 후학을 지도하였다.이 묘역에 있는 봉분과 묘포， 문인석， 망주석 등은 조선시대 사대부들의 유교적인 묘제로서 특히 박휘와 박신겸， 박호겸의 묘포는 제작 년대가 분명하여 조선중기의 묘제와 조각사 연구에 중요한 금석문 자료이다.
P_Grave,이승훈묘,23,10,37.397325,126.7383336,t_이승훈묘,이승훈 묘한국 카톨릭 교회의 최초 영세자인 이승훈(1756~1801)의 묘이다. 그는 25세에 진사가 되었으나 벼슬을 하지 않고 학문에 정진하던 중 동지사의 서장관으로 떠나는 아버지를 따라 북경에 가게 된다. 이곳에서 선교사들로부터 교리를 배운 후 ''조선 교회의 주춧돌이 되라.''는 뜻의 ''베드로''라는 이름으로 그라몽 신부에게 세례를 받게 된다. 정조 9년(1785) 서울 명동의 김범우 집을 교회로 삼아 한국 최초의 천주교회를 창설하였다. 이곳에서 정기적으로 모임을 갖고 교인들에게 교리를 가르쳤다. 그 후， 몇 차례의 배교와 복교의 과정을 거치다가 신유박해(1801)때 정약종 등 여러 신자와 함께 서소문 밖에서 참수형을 당하였다. 그의 유해는 1981년 경기도 광주군의 천주교 성지 천진암으로 옮겨져 현재 이곳에는 비석과가묘만이 두 아들의 묘와 함께 남아 있다.
P_Cannon,장도포대지,24,10,37.4003959,126.7076454,t_장도포대지,장도포대지(獐島砲臺址)장도포대지는 조선고종 16년(1879)에 인천으로 진입하는 이양선을 막기 위하여 화도진을 구축할 당시 축조되었다. 국립중앙도서관에 소장되어 있는 ''화도진도''에서 이곳에 3개의 포좌가 설치됐었다는 사실이 확인되었는데， 2개는 바다 쪽을 향하고 있고， 1개는 동남쪽을 향하고 있어 각각 외곽과 내곽 수비가 목적이었음을 알 수 있다.
P_Kiwa,윤집택지,25,10,37.768736,126.501982,t_윤집택지,윤집(1606-1637)은 병자호란 때 오달재  홍익한과 함께 삼학사였다.
P_Kiwa,황형택지,26,10,37.772058,126.510927,t_황형택지,조선 중기 무신이었던 황형(1459 - 1520)의 옛집터이다.
P_Kiwa,보만정지,27,10,37.739435,126.467668,t_보만정지,조선 고종 4년(1867)에 강화군 첨사를 역임한 윤상건이 팔각 건물로 축조하였다.
P_Grave,철종외가묘,28,10,37.706159,126.47571,t_철종외가묘,묘역에는 염성화  염덕석  염상임의 묘역이 있다.
P_Stone,경고비,29,10,37.663164,126.526235,t_경고비,1867년에 대원군의 명으로 강화 덕진 첨사가 건립한 것으로 경고비(警告碑)라고도 부른다.
P_Kiwa,고려이궁지,30,10,37.609824,126.421499,t_고려이궁지,고려 고종 46년(1259) 풍수 도참가 백승현의 진언에 의하여 건립 되었다고 전하며 왕이 거동할 때 임시로 머물던 별궁이다.
P_Kiwa,홍익한택지,31,10,37.606875,126.426027,t_홍익한택지,조선인조 14년(1636) 병자호란시 주전론을 주장하던 삼학사 중 한사람인 홍익한(1586-1637)의 옛 집터이다.
P_Dishes,분청사기요지,32,10,37.614792,126.456094,t_분청사기요지,고려시대의 분청사기 요지로서 가마는 발견할 수 없으나 굽다가 버린 도기의 파편이 주변에 산재되어 있다.
P_Stone,함허대사부도,33,10,37.60884,126.446046,t_함허대사부도,고려 말에서 조선 초기에 걸쳐 활동한 것으로 알려진 함허대사의 부도이다.
P_TombStone,삼거리천곡고인돌,34,10,37.759369,126.409243,t_삼거리천곡고인돌,청동기시대 부족장의 무덤으로 탁자모양의 북방식고인돌이다.
P_Stone,석주권필 유허비,35,10,37.756564,126.4979,t_석주권필유허비,석주 권필(1569 - 1612)은 조선 중기 탁월한 시인으로 한때 강화에서 많은 유생들을 가르치며 시화를 나눈 인연을 갖고 있다.
P_Choga,연산군 유배지,36,10,37.781937,126.29261,t_연산군유배지,조선 연산군이 중종반정으로 폐위되어 교동으로 유배되어 머물던 곳이다.
P_Dondae,교동봉수대,37,10,37.790857,126.305336,t_교동봉수대,교동봉수대는 화개산 정상 서쪽 봉우리 정상에 위치하고 있다.
P_TombStone,주안동고인돌,38,10,37.445072,126.6710862,t_주안동고인돌,1957년 인천박물관이 주동이 되고 국립박물관과 이화 여대에서 합동 발굴조사를 진행함. 발굴 당시 고인돌은 뚜껑돌이 3분의 1가량 흙에 매몰 되어 있었던 상태였고， 발굴에 따라 뚜껑돌 아래 하부 구조가 드러남.  고임돌의 수는 두 개로， 서쪽의 고임돌이 약간 내부로 기울어졌으며， 석실의 남향 입구는 1매석으로 밀봉되어 있었음. 발굴조사 결과 고인돌의 구조가 북방식이라는 것을 확인함.
P_Stone,인천향교 앞 비석군,39,10,37.439317,126.686924,t_인천향교앞비석군,인천광역시 미추홀구에 있는 조선 시대 인천 부사 및 경기도 관찰사를 지낸 인물들의 선정비군선정비(善政碑)는 일명 송덕비(頌德碑)， 유애비(遺愛碑)라고도 한다. 일반적으로 관직에 있는 사람이 백성들에게 은혜와 교화를 끼쳤을 때이를 기념하고 칭송하는 의미에서 세우는 비석을 말한다. 송덕비는 주로 관아 근처에 사람이 많이 다니는 길목이나 고개에 설치되었기때문에 마을 곳곳에 산재하고 있었다. 그러나 인천이 도시화되면서 훼손을 방지하기 위해 한 곳에 모아 놓았기 때문에 이렇듯 인천 향교앞 비석군을 이루게 된 것임.
P_Kiwa,원도사터,40,10,37.449153,126.633993,t_원도사터,인천광역시 미추홀구에 있던 조선시대 왕조의 안위와 백성의 안녕을 기원하기 위해 제사를 지내던 제단의 터
P_Dishes,인천경서동녹청자요지,41,10,37.5599587,126.6608934,t_인천경서동녹청자요지,인천경서동녹청자요지
P_HoeHwaNaMu,인천신현동회화나무,42,10,37.5165577,126.6674614,t_인천신현동회화나무,인천신현동회화나무
P_Stone,심즙신도비,43,10,37.5570835,126.6913181,t_심즙신도비,심즙신도비
P_a,선문염송설화,44,10,37.4984874,126.6865703,t_선문염송설화,선문염송설화
P_Grave,류사눌묘,45,10,37.558425,126.642023,t_류사눌묘,류사눌묘
P_Grave,조서강묘,46,10,37.5110248,126.6627022,t_조서강묘,조서강묘
P_Grave,대곡동지석묘군,47,10,37.6292902,126.655838,t_대곡동지석묘군,대곡동지석묘군
P_Grave,한백륜 묘역,48,10,37.6017014,126.6711423,t_한백륜묘역,한백륜 묘역
P_Grave,김안정 묘 및 출토묘비,49,10,37.5969493,126.6978365,t_김안정묘및출토묘비,김안정 묘 및 출토묘비
P_Kiwa,허암 정희량 유허지,50,10,37.5635054,126.68138,t_허암정희량유허지,허암 정희량 유허지
P_Grave,반남박씨 대종중 묘역,51,10,37.6286526,126.6659529,t_반남박씨대종중묘역,반남박씨 대종중 묘역
P_Grave,의령남씨 종중묘역,52,10,37.511527,126.6673534,t_의령남씨종중묘역,의령남씨 종중묘역
P_Grave,평산신씨 종중묘역,53,10,37.5922371,126.7088228,t_평산신씨종중묘역,평산신씨 종중묘역
P_Kiwa,인천향교,54,10,37.439416,126.68694,t_인천향교,인천향교
P_Kiwa,부평향교,55,10,37.539605,126.72044,t_부평향교,부평향교
P_a,용궁사,56,10,37.497137,126.528004,t_인천용궁사,용궁사
P_MunHakSanSung,문학산성,57,10,37.429444,126.681111,t_문학산성,문학산성
P_Dondae,화도진지,58,10,37.4825,126.628889,t_화도진지,화도진지
P_NeungHeoDaeJi,능허대지,59,10,37.422778,126.643056,t_능허대지,능허대지
P_Kiwa,고려궁지,60,10,37.751111,126.484722,t_고려궁지,고려궁지
P_Dondae,참성단,61,10,37.615833,126.428056,t_참성단,참성단
P_ChoJiJin,초지진,62,10,37.63285,126.532341,t_초지진,초지진
P_ChoJiJin,덕진진,63,10,37.6475,126.526389,t_덕진진,덕진진
P_ChoJiJin,광성보,64,10,37.664917,126.529995,t_광성보,광성보
P_GangHwaSanSung,강화산성,65,10,37.747058,126.477547,t_강화산성,사적 제132호인 강화산성은 1232년에 축성되어 39년간 몽골의 침략에 대항한 강화의 도성이다. 당초에 성은 내성·중성·외성으로 쌓았으나，  현재 남아 있는 것은 돌로 쌓은 내성뿐이다. 성의 둘레는 약 1.2㎞. 1677년 강화유수 허질이 개축한 것을 지난 1977년까지 여러 번의 보수공사를 거쳐 오늘에 이르렀으나 동쪽 성은 복원하지 못했다.
P_Dondae,갑곶돈대,66,10,37.733149,126.516566,t_갑곶돈대,갑곶돈대
P_Dondae,택지돈대,67,10,37.601944,126.489167,t_택지돈대,택지돈대
P_Dondae,삼암돈대,68,10,37.704167,126.359444,t_삼암돈대,삼암돈대
P_Dondae,분오리돈대,69,10,37.590472,126.458,t_분오리돈대,분오리돈대
P_a,암용추와 숫용추(龍湫),70,10,36.3321656,127.2313096,t_부평,"옛날 계룡산에는 암용과 숫용 두 마리가 때가 되면 하늘로 올라갈 날을 기다리며 살고 있었다. 그 용들은 계룡산 땅을 파서 산의 물을 금강으로 흐르게 하고, 땅속으로는 신도안에서 갑사, 동학사, 마곡사쪽으로 다니면서 행복하게 살았다."
P_a,공주 용산구곡 석각군,71,10,36.3826344,127.2133613,t_부평,계룡산 상신계곡에서 금잔디고개와 남매탑의 갈림길로 향하는 계곡에 용산구곡이 있다. 취음 권중면이 계곡을 통틀어 용의 승천을 주제로 9개의 주요한 포인트에 명칭을 지정하고 관련되는 시구를 암벽에 새기어 의미를 부여한 것이다.
P_a,갑사 대적전,72,10,36.3643867,127.1866566,t_부평,장대석으로 주초한 기단위에 원형주좌가 새겨진 덤벙 주초를 놓고 원주형 기둥을 세우고 있다. 지붕과 처마의 형식은 다포식의 팔작집인데 정면 3칸 측면 3칸의 구성으로 서향하고 있다.
P_a,원효대 돌정방(淨房),73,10,36.3554444,127.20175,t_부평,계룡산 관음봉에서 삼불봉 방향의 탐방로능선 해발580m 인근에 자연석으로 만들어진 건축물이 있는데 아주 오래전에 만들어진 화장실이다.
P_a,계룡산 삼신당,74,10,36.3328096,127.2264883,t_부평,삼신당이 위치한 곳은 조선 태조 이성계가 백일기도를 한 후 조선을 건국하고 왕위에 올랐다는 명당지로서 신라시대에는 왕용암 고려시대에는 수심대 조선시대에는 삼신당으로 불렀다.
P_a,국사봉 전설(國師峰 傳說),75,10,36.2954273,127.2110867,t_부평,국사봉 전설(國師峰 傳說)에 담긴 뜻은 일제강점기에 철저한 경제적 수탈을 당한 역사적 상황을 풍자한 내용을 담고 있다.
P_a,가마봉과 사람바위 전설,76,10,36.3879722,127.2282778,t_부평,계룡산국립공원 상신리에는 솥봉 또는 가마봉으로 불리는 산이 있다. 해발 426m 높이에 뾰족한 봉우리와 함께 바위들이 뒤엉켜서 마치 짓궂은 아이들이 흙장난하면 빚은 듯한 모양이다.
P_a,용툼벙 전설,77,10,36.3850442,127.2225701,t_부평,공주군 반포면 상신리와 하신리 중간에 큰 연못이 있는데 신소라고도 하는 용툼벙(툼벙은 둠벙의 격음화 현상인 듯함)이라고 하는 못이 있다. 이 용툼벙은 산소골의 내가 이 곳에 이르러 큰 못이 되었는데 이못에는 다음과 같은 전설이 있다.
P_a,천진보탑,78,10,36.363948,127.1994843,t_부평,"충청남도 공주시 계룡면 중장리에 소재하고 1984.5.17. 문화재자료 제 68호로 지정되었으며, 현재 갑사에서 소유 관리하고 있다."
P_a,갑사 동종,79,10,36.3650453,127.1870796,t_부평,이 동종은 1583년에 일어난 북방 호의 난을 평정하고 왕의 성수를 축원하기 위하여 주조된 것이다.
P_a,갑사 석조보살입상,80,10,36.366064,127.1870488,t_부평,"갑사 석조보살입상(甲寺 石造菩薩立像)은 계룡산 내에 위치하고 있는 유일한 백제 석불상이다. 이 보살입상은 원래 갑사 뒷산 중사자암에 갑사부도, 약사여래입상과 함께 있었던 것을 옮기어 온것이라 전한다."
P_a,갑사 강당,81,10,36.3653633,127.187142,t_부평,갑사 경내의 대웅전 앞에 위치하고 있는 강당으로 승려들의 교육장소로 활용되는 곳이다. 이 강당은 승려들이 법문을 강론하던 건물로 정유재란(1597년)으로 불타 없어진 것을 뒤로 다시 지은 것이다.
P_a,갑사 사적비,82,10,36.3663333,127.1868333,t_부평,갑사의 창건과정과 역사를 적은 비로 바윗돌 위에 사각의 비받침돌을 마련하여 비몸을 세운 후 지붕돌을 얹은 모습이다. 비몸에는 4면 모두 비문을 새겼는데 일부 손상된 부분은 읽을 수가 없다.
P_a,갑사 팔상전,83,10,36.3660534,127.1879403,t_부평,"충청남도 공주시 계룡면 중장리에 소재하고 1984.5.17. 문화재자료 제54호로 지정되었으며 현재 갑사에서 소유 관리하고 있다. 갑사는 백제 구이신왕 원년(420)에 아도화상이 처음 지었고, 통일신라 문무왕 19년(679)에 의상이 고쳐 지었다고 한다."
P_a,갑사 표충원,84,10,36.3662116,127.1874331,t_부평,갑사표충원은 사찰에서 보기드문 예로서 임진왜란 당시 왜적을 격퇴하기 위하여 승병을 이끌고 공을 세운 승려들을 기리기 위하여 세운 사당이다.
P_a,갑사 삼신불괘불탱,85,10,36.3654067,127.1877318,t_부평,갑사삼신불괘불탱은 비로자나불을 중심으로 석가와 노사나불 등 삼신불이 진리를 설법하고 있는 장면을 그린 괘불(괘불이란 절에서 큰 법회나 의식을 행하기 위해 법당 앞뜰에 걸어놓고 예배를 드리던 대형 불교 그림을 말한다)이다.
P_a,공주 갑사 석가여래삼세불도 및 복장유물,86,10,36.3657587,127.1877322,t_부평,공주 갑사 석가여래삼세불도는 조선후기(18세기)의 대표적인 화사인 의겸(儀謙)이 그린 불화이다. 길이 4m의 3폭 형식의 대형 3폭 삼세불 형식의 탱화는 매우 희귀하며 운흥사 삼세불도나 화엄사 삼신불도 등이 대표적인 예이다.
P_a,월인석보목판,87,10,36.3657603,127.1877329,t_부평,이 판목은 월인석보를 새겨 책으로 찍어내던 판각으로서 우리나라에 남아있는 것중 유일한 판목이다. 월인석보는 월인천강지곡과 석보상절을 합하여 1459년(세조 5)에 편찬한 불교대장경으로 석보는 석가모니불의 연보 즉 그의 일대기라는 뜻이다.
P_a,갑사 소조삼세불,88,10,36.365394,127.1876683,t_부평,갑사 대웅전에 모셔진 삼세불로 흙으로 만들어서 구운 앉아있는 불상이다. 중앙의 석가모니불(높이 255㎝)은 둥근 얼굴에 백호가 조각되어 있으며 목에는 삼도가 있다.
P_a,갑사 대웅전,89,10,36.3653799,127.1875832,t_부평,"공주시 계룡면 중장리에 소재하고 있는 갑사 대웅전은 1984년 1월 11일 충청남도 유형문화재 제105호로 지정되었으며 현재 갑사에서 소유, 관리하고 있다."
P_a,갑사 중사자암지 삼층석탑,90,10,36.3655137,127.1876482,t_부평,충청남도 공주시 계룡면 중장리에 소재하고 1984.5.17. 문화재자료 제68호로 지정되었다. 갑사 대웅전의 오른쪽에 놓인 고려시대 탑으로 원위치는 갑사의 암자인 사자암이었으나 갑사의 대적전 뒤로 옮겼다가 현재 자리에 옮겨 세웠다.
P_a,갑사 삼성각,91,10,36.3651955,127.1877879,t_부평,충청남도 공주시 계룡면 중장리 갑사 대웅전의 오른쪽에 자리한 삼성각은 1984.5.17. 문화재자료 제53호로 지정되었으며 현재 갑사에서 소유 관리하고 있다.
P_a,공주 갑사 승탑,92,10,36.3643895,127.1864426,t_부평,이 부도는 전체적인 구성과 세련된 조각기법이 돋보이는 고려전기 부도이다. 본래 갑사 뒤편 중사자암에 쓰러져 있던 것으로 1917년 대적전 앞으로 옮겨 세운 것이다.
P_a,갑사 석조약사여래입상,93,10,36.3646446,127.1870249,t_부평,"갑사 동쪽 계곡으로 약 100여m 떨어진 거리에 자연암석으로 형성된 동굴이 있고, 그 내부에 남향하여 고려중기 것으로 보이는 갑사 석조약사여래입상(甲寺 石造藥師如來立像)이 있다."
P_a,공주 갑사 공우탑,94,10,36.364603,127.1869656,t_부평,공우탑은 갑사 대웅전에서 대적전에 이르는 계곡변 기슭에 있는데 본래 갑사의 부속 암자에 있던 것을 이곳으로 옮긴 것이라 전하고 있다.
P_a,공주 갑사 철당간,95,10,36.3647704,127.1854,t_부평,절에 행사가 있을 때 절 입구에 당(幢)이라는 깃발을 달아두는데 이 깃발을 달아두는 장대를 당간(幢竿)이라 하며 장대를 양쪽에서 지탱해 주는 두 돌기둥을 당간지주라 한다.
P_a,공주 갑사구곡 석각군,96,10,36.368596,127.1831143,t_부평,갑사계곡 아홉 골짜기를 별장으로 삼았던 윤덕영(尹德榮 1884~1941)이 갑사와 30년 기한으로 임대하여 갑사 주변에 간성장(艮成莊)이라는 별장을 짓고 수정봉에서 내려오는 계곡을 따라 올라가며 절승을 이룬 곳마다 큰 바윗돌에 이름을 새겼는데 이를 갑사구곡이라 한다.
P_a,갑사 괴목대신제(甲寺 槐木大神祭),97,10,36.3717622,127.1783925,t_부평,계룡산 갑사(甲寺) 입구에 큰 노거수가 한 그루 있는데 이 곳에서 매년 정월 초사흘에 승려와 마을 주민들이 모여 당산제(堂山祭)를 지낸다. '갑사 괴목대신제(甲寺 槐木大神祭)'는 당산신과 승려가 공존 공생하게 되었다는 괴목 당산제의 기원에 관계된 내용을 담고 있다.
